user_id,user,text,created_at,retweet_count,favorite_count,mentions,cleaned_text
uid_1906,gibran_tweet,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @kumparan @tempodotco #1906,2024-11-01,453,298,"['kumparan', 'tempodotco']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1907,kemensetneg,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @kumparan #1907,2024-11-03,86,692,['kumparan'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1908,kemenkeuRI,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @kompascom @kemenkesRI #1908,2024-11-14,62,805,"['kompascom', 'kemenkesRI']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1909,kemenkesRI,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @kemenkeuRI #1909,2024-11-29,588,118,['kemenkeuRI'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1910,Kemendikbud_RI,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @kumparan @sandiuno @antaranews #1910,2024-11-13,907,1394,"['kumparan', 'sandiuno', 'antaranews']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1911,airlangga_hrt,Transparansi anggaran MBG adalah harga mati bagi publik. @BBCIndonesia @sandiuno @detikcom #1911,2024-11-30,352,16,"['BBCIndonesia', 'sandiuno', 'detikcom']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1912,moeldoko,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @kumparan @kemenkeuRI #1912,2024-11-23,413,913,"['kumparan', 'kemenkeuRI']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1913,sandiuno,Makan siang gratis mulai didistribusikan ke daerah 3T. @Kemendikbud_RI @BBCIndonesia @VIVAcoid #1913,2024-11-23,353,1817,"['Kemendikbud_RI', 'BBCIndonesia', 'VIVAcoid']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1914,detikcom,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_3 @warga_indonesia_164 #1914,2024-11-29,308,172,"['warga_indonesia_3', 'warga_indonesia_164']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1915,tempodotco,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_154 #1915,2024-11-11,399,1485,['warga_indonesia_154'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1916,kompascom,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_88 #1916,2024-11-18,290,437,['warga_indonesia_88'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1917,antaranews,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_92 #1917,2024-11-18,319,1067,['warga_indonesia_92'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1918,VIVAcoid,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_65 @warga_indonesia_176 #1918,2024-11-06,23,57,"['warga_indonesia_65', 'warga_indonesia_176']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1919,CNNIndonesia,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_64 @warga_indonesia_105 #1919,2024-11-25,311,1487,"['warga_indonesia_64', 'warga_indonesia_105']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1920,kumparan,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_5 @KontraS #1920,2024-11-24,61,1723,"['warga_indonesia_5', 'KontraS']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1921,BBCIndonesia,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_198 @warga_indonesia_120 #1921,2024-11-17,362,253,"['warga_indonesia_198', 'warga_indonesia_120']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1922,Metro_TV,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_65 #1922,2024-11-21,963,255,['warga_indonesia_65'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1923,tvOneNews,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_76 @warga_indonesia_13 #1923,2024-11-24,5,928,"['warga_indonesia_76', 'warga_indonesia_13']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1924,Lembaga_Keadilan,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @airlangga_hrt @Metro_TV @BBCIndonesia #1924,2024-11-28,609,478,"['airlangga_hrt', 'Metro_TV', 'BBCIndonesia']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1925,Aliansi_Rakyat,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @sandiuno @tvOneNews @kemenkeuRI #1925,2024-11-23,386,1064,"['sandiuno', 'tvOneNews', 'kemenkeuRI']",Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1926,pengamat_sosial,Transparansi anggaran MBG adalah harga mati bagi publik. @airlangga_hrt @kemensetneg @detikcom @kumparan #1926,2024-11-19,197,1685,"['airlangga_hrt', 'kemensetneg', 'detikcom', 'kumparan']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1927,tokoh_oposisi,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @VIVAcoid @kemensetneg @kemenkeuRI #1927,2024-11-23,435,1696,"['VIVAcoid', 'kemensetneg', 'kemenkeuRI']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1928,aktivis_lingkungan,Makan siang gratis mulai didistribusikan ke daerah 3T. @gibran_tweet @tvOneNews @prabowo #1928,2024-11-14,909,266,"['gibran_tweet', 'tvOneNews', 'prabowo']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1929,Yayasan_Gizi,Bagaimana nasib kantin sekolah setelah ada program MBG? @Kemendikbud_RI @VIVAcoid @gibran_tweet #1929,2024-11-12,693,1077,"['Kemendikbud_RI', 'VIVAcoid', 'gibran_tweet']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1930,IndoWitch,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @Metro_TV @BBCIndonesia @kumparan #1930,2024-11-25,404,1785,"['Metro_TV', 'BBCIndonesia', 'kumparan']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1931,ICW,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @Metro_TV @CNNIndonesia @antaranews #1931,2024-11-15,705,1906,"['Metro_TV', 'CNNIndonesia', 'antaranews']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1932,KontraS,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @antaranews @kemenkesRI @kemenkeuRI #1932,2024-11-17,130,992,"['antaranews', 'kemenkesRI', 'kemenkeuRI']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1933,LBH_Jakarta,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @VIVAcoid @kemenkeuRI @kumparan @BBCIndonesia #1933,2024-11-04,711,435,"['VIVAcoid', 'kemenkeuRI', 'kumparan', 'BBCIndonesia']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1934,asosiasi_vendor,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @umkm_juara @prabowo #1934,2024-11-24,160,1933,"['umkm_juara', 'prabowo']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1935,pt_pangan_makmur,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @kemensetneg @direktur_logistik #1935,2024-11-04,123,756,"['kemensetneg', 'direktur_logistik']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1936,koprasi_susu,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @prabowo @KADIN_Indonesia #1936,2024-11-05,120,760,"['prabowo', 'KADIN_Indonesia']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1937,direktur_logistik,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @pt_pangan_makmur @sandiuno #1937,2024-11-10,497,57,"['pt_pangan_makmur', 'sandiuno']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1938,pengusaha_lokal,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @kemenkeuRI #1938,2024-11-26,603,863,['kemenkeuRI'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1939,umkm_juara,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @sandiuno #1939,2024-11-29,290,441,['sandiuno'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1940,KADIN_Indonesia,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @umkm_juara #1940,2024-11-01,125,1121,['umkm_juara'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1941,HIPMI_Official,Transparansi anggaran MBG adalah harga mati bagi publik. @gibran_tweet @prabowo #1941,2024-11-14,492,1173,"['gibran_tweet', 'prabowo']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1942,warga_indonesia_38,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_52 @warga_indonesia_62 #1942,2024-11-29,345,1600,"['warga_indonesia_52', 'warga_indonesia_62']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1943,warga_indonesia_85,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_1 @warga_indonesia_105 #1943,2024-11-24,853,1240,"['warga_indonesia_1', 'warga_indonesia_105']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1944,warga_indonesia_22,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_29 #1944,2024-11-05,516,1303,['warga_indonesia_29'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1945,warga_indonesia_158,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_134 @warga_indonesia_62 #1945,2024-11-22,459,305,"['warga_indonesia_134', 'warga_indonesia_62']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1946,warga_indonesia_35,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @pengamat_sosial @warga_indonesia_160 #1946,2024-11-20,680,1277,"['pengamat_sosial', 'warga_indonesia_160']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1947,warga_indonesia_9,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_116 @warga_indonesia_157 #1947,2024-11-29,404,694,"['warga_indonesia_116', 'warga_indonesia_157']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1948,warga_indonesia_68,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_31 #1948,2024-11-29,453,1507,['warga_indonesia_31'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1949,warga_indonesia_18,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_179 @pengamat_sosial #1949,2024-11-28,169,1448,"['warga_indonesia_179', 'pengamat_sosial']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1950,warga_indonesia_44,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_13 #1950,2024-11-21,815,1580,['warga_indonesia_13'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1951,warga_indonesia_181,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_72 @warga_indonesia_179 #1951,2024-11-04,659,1145,"['warga_indonesia_72', 'warga_indonesia_179']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1952,warga_indonesia_66,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_123 #1952,2024-11-20,554,1181,['warga_indonesia_123'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1953,warga_indonesia_123,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_32 #1953,2024-11-17,193,1537,['warga_indonesia_32'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1954,warga_indonesia_164,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_113 @warga_indonesia_155 #1954,2024-11-01,123,1348,"['warga_indonesia_113', 'warga_indonesia_155']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1955,warga_indonesia_93,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @kemenkeuRI #1955,2024-11-09,805,421,['kemenkeuRI'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1956,warga_indonesia_149,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_193 #1956,2024-11-23,859,1817,['warga_indonesia_193'],Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1957,warga_indonesia_197,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @Aliansi_Rakyat @warga_indonesia_53 #1957,2024-11-18,621,656,"['Aliansi_Rakyat', 'warga_indonesia_53']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1958,warga_indonesia_77,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_130 @tempodotco #1958,2024-11-16,882,1912,"['warga_indonesia_130', 'tempodotco']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1959,warga_indonesia_137,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_30 #1959,2024-11-14,184,849,['warga_indonesia_30'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1960,warga_indonesia_84,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_126 #1960,2024-11-17,324,782,['warga_indonesia_126'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1961,warga_indonesia_78,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @tokoh_oposisi @LBH_Jakarta #1961,2024-11-04,554,344,"['tokoh_oposisi', 'LBH_Jakarta']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1962,warga_indonesia_107,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @KADIN_Indonesia @warga_indonesia_44 #1962,2024-11-09,786,183,"['KADIN_Indonesia', 'warga_indonesia_44']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1963,warga_indonesia_157,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_117 #1963,2024-11-14,694,346,['warga_indonesia_117'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1964,warga_indonesia_34,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_61 #1964,2024-11-11,185,55,['warga_indonesia_61'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1965,warga_indonesia_64,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_76 #1965,2024-11-13,101,655,['warga_indonesia_76'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1966,warga_indonesia_51,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_11 #1966,2024-11-29,331,528,['warga_indonesia_11'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1967,warga_indonesia_63,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_46 @warga_indonesia_180 #1967,2024-11-04,53,414,"['warga_indonesia_46', 'warga_indonesia_180']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_1968,warga_indonesia_67,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_19 #1968,2024-11-20,600,484,['warga_indonesia_19'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_1969,warga_indonesia_54,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_92 @warga_indonesia_19 #1969,2024-11-17,394,1944,"['warga_indonesia_92', 'warga_indonesia_19']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_1970,warga_indonesia_198,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_36 #1970,2024-11-02,325,951,['warga_indonesia_36'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_1971,warga_indonesia_192,Transparansi anggaran MBG adalah harga mati bagi publik. @kumparan @warga_indonesia_59 #1971,2024-11-01,417,1297,"['kumparan', 'warga_indonesia_59']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_1972,warga_indonesia_36,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_103 #1972,2024-11-29,19,551,['warga_indonesia_103'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_1973,warga_indonesia_42,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_63 #1973,2024-11-25,568,1334,['warga_indonesia_63'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_1974,warga_indonesia_39,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_41 #1974,2024-11-19,416,913,['warga_indonesia_41'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_1975,warga_indonesia_133,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_21 #1975,2024-11-21,512,416,['warga_indonesia_21'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_1976,warga_indonesia_74,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_55 #1976,2024-11-18,172,1601,['warga_indonesia_55'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_1977,warga_indonesia_168,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_154 #1977,2024-11-14,984,1866,['warga_indonesia_154'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_1978,warga_indonesia_146,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @detikcom @jokowi #1978,2024-11-27,475,1968,"['detikcom', 'jokowi']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_1979,warga_indonesia_185,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_33 @warga_indonesia_35 #1979,2024-11-01,61,1911,"['warga_indonesia_33', 'warga_indonesia_35']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_1980,warga_indonesia_76,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_42 @warga_indonesia_80 #1980,2024-11-09,859,1392,"['warga_indonesia_42', 'warga_indonesia_80']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_1981,warga_indonesia_41,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_58 @warga_indonesia_108 #1981,2024-11-21,217,1198,"['warga_indonesia_58', 'warga_indonesia_108']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_1982,warga_indonesia_117,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @tempodotco @warga_indonesia_158 #1982,2024-11-24,546,1153,"['tempodotco', 'warga_indonesia_158']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
